,대여날짜,대여년,대여월,대여일,대여시,대여량
26319,2018-12-23,2018,12,23,18,721
26320,2018-12-23,2018,12,23,19,574
26321,2018-12-23,2018,12,23,20,510
26322,2018-12-23,2018,12,23,21,499
26323,2018-12-23,2018,12,23,22,463
26324,2018-12-23,2018,12,23,23,424
26325,2018-12-24,2018,12,24,00,458
26326,2018-12-24,2018,12,24,01,342
26327,2018-12-24,2018,12,24,02,254
26328,2018-12-24,2018,12,24,03,151
26329,2018-12-24,2018,12,24,04,123
26330,2018-12-24,2018,12,24,05,134
26331,2018-12-24,2018,12,24,06,268
26332,2018-12-24,2018,12,24,07,618
26333,2018-12-24,2018,12,24,08,1296
26334,2018-12-24,2018,12,24,09,698
26335,2018-12-24,2018,12,24,10,564
26336,2018-12-24,2018,12,24,11,712
26337,2018-12-24,2018,12,24,12,800
26338,2018-12-24,2018,12,24,13,772
26339,2018-12-24,2018,12,24,14,893
26340,2018-12-24,2018,12,24,15,943
26341,2018-12-24,2018,12,24,16,1072
26342,2018-12-24,2018,12,24,17,1265
26343,2018-12-24,2018,12,24,18,1596
26344,2018-12-24,2018,12,24,19,939
26345,2018-12-24,2018,12,24,20,737
26346,2018-12-24,2018,12,24,21,723
26347,2018-12-24,2018,12,24,22,640
26348,2018-12-24,2018,12,24,23,518
26349,2018-12-25,2018,12,25,00,507
26350,2018-12-25,2018,12,25,01,451
26351,2018-12-25,2018,12,25,02,336
26352,2018-12-25,2018,12,25,03,339
26353,2018-12-25,2018,12,25,04,216
26354,2018-12-25,2018,12,25,05,126
26355,2018-12-25,2018,12,25,06,120
26356,2018-12-25,2018,12,25,07,188
26357,2018-12-25,2018,12,25,08,333
26358,2018-12-25,2018,12,25,09,373
26359,2018-12-25,2018,12,25,10,432
26360,2018-12-25,2018,12,25,11,524
26361,2018-12-25,2018,12,25,12,637
26362,2018-12-25,2018,12,25,13,747
26363,2018-12-25,2018,12,25,14,816
26364,2018-12-25,2018,12,25,15,849
26365,2018-12-25,2018,12,25,16,812
26366,2018-12-25,2018,12,25,17,816
26367,2018-12-25,2018,12,25,18,680
26368,2018-12-25,2018,12,25,19,652
26369,2018-12-25,2018,12,25,20,589
26370,2018-12-25,2018,12,25,21,645
26371,2018-12-25,2018,12,25,22,603
26372,2018-12-25,2018,12,25,23,594
26373,2018-12-26,2018,12,26,00,571
26374,2018-12-26,2018,12,26,01,474
26375,2018-12-26,2018,12,26,02,322
26376,2018-12-26,2018,12,26,03,182
26377,2018-12-26,2018,12,26,04,130
26378,2018-12-26,2018,12,26,05,150
26379,2018-12-26,2018,12,26,06,346
26380,2018-12-26,2018,12,26,07,795
26381,2018-12-26,2018,12,26,08,1728
26382,2018-12-26,2018,12,26,09,851
26383,2018-12-26,2018,12,26,10,579
26384,2018-12-26,2018,12,26,11,652
26385,2018-12-26,2018,12,26,12,724
26386,2018-12-26,2018,12,26,13,804
26387,2018-12-26,2018,12,26,14,761
26388,2018-12-26,2018,12,26,15,810
26389,2018-12-26,2018,12,26,16,892
26390,2018-12-26,2018,12,26,17,1153
26391,2018-12-26,2018,12,26,18,1641
26392,2018-12-26,2018,12,26,19,999
26393,2018-12-26,2018,12,26,20,703
26394,2018-12-26,2018,12,26,21,702
26395,2018-12-26,2018,12,26,22,589
26396,2018-12-26,2018,12,26,23,484
26397,2018-12-27,2018,12,27,00,408
26398,2018-12-27,2018,12,27,01,413
26399,2018-12-27,2018,12,27,02,326
26400,2018-12-27,2018,12,27,03,226
26401,2018-12-27,2018,12,27,04,132
26402,2018-12-27,2018,12,27,05,102
26403,2018-12-27,2018,12,27,06,241
26404,2018-12-27,2018,12,27,07,588
26405,2018-12-27,2018,12,27,08,1221
26406,2018-12-27,2018,12,27,09,597
26407,2018-12-27,2018,12,27,10,362
26408,2018-12-27,2018,12,27,11,412
26409,2018-12-27,2018,12,27,12,442
26410,2018-12-27,2018,12,27,13,457
26411,2018-12-27,2018,12,27,14,473
26412,2018-12-27,2018,12,27,15,486
26413,2018-12-27,2018,12,27,16,534
26414,2018-12-27,2018,12,27,17,728
26415,2018-12-27,2018,12,27,18,962
26416,2018-12-27,2018,12,27,19,550
26417,2018-12-27,2018,12,27,20,429
26418,2018-12-27,2018,12,27,21,403
26419,2018-12-27,2018,12,27,22,432
26420,2018-12-27,2018,12,27,23,307
26421,2018-12-28,2018,12,28,00,291
26422,2018-12-28,2018,12,28,01,324
26423,2018-12-28,2018,12,28,02,239
26424,2018-12-28,2018,12,28,03,172
26425,2018-12-28,2018,12,28,04,105
26426,2018-12-28,2018,12,28,05,98
26427,2018-12-28,2018,12,28,06,194
26428,2018-12-28,2018,12,28,07,482
26429,2018-12-28,2018,12,28,08,1018
26430,2018-12-28,2018,12,28,09,467
26431,2018-12-28,2018,12,28,10,331
26432,2018-12-28,2018,12,28,11,361
26433,2018-12-28,2018,12,28,12,400
26434,2018-12-28,2018,12,28,13,478
26435,2018-12-28,2018,12,28,14,441
26436,2018-12-28,2018,12,28,15,434
26437,2018-12-28,2018,12,28,16,566
26438,2018-12-28,2018,12,28,17,753
26439,2018-12-28,2018,12,28,18,936
26440,2018-12-28,2018,12,28,19,604
26441,2018-12-28,2018,12,28,20,468
26442,2018-12-28,2018,12,28,21,421
26443,2018-12-28,2018,12,28,22,407
26444,2018-12-28,2018,12,28,23,340
26445,2018-12-29,2018,12,29,00,368
26446,2018-12-29,2018,12,29,01,413
26447,2018-12-29,2018,12,29,02,333
26448,2018-12-29,2018,12,29,03,230
26449,2018-12-29,2018,12,29,04,129
26450,2018-12-29,2018,12,29,05,82
26451,2018-12-29,2018,12,29,06,94
26452,2018-12-29,2018,12,29,07,168
26453,2018-12-29,2018,12,29,08,290
26454,2018-12-29,2018,12,29,09,320
26455,2018-12-29,2018,12,29,10,327
26456,2018-12-29,2018,12,29,11,346
26457,2018-12-29,2018,12,29,12,444
26458,2018-12-29,2018,12,29,13,493
26459,2018-12-29,2018,12,29,14,491
26460,2018-12-29,2018,12,29,15,548
26461,2018-12-29,2018,12,29,16,508
26462,2018-12-29,2018,12,29,17,564
26463,2018-12-29,2018,12,29,18,421
26464,2018-12-29,2018,12,29,19,353
26465,2018-12-29,2018,12,29,20,290
26466,2018-12-29,2018,12,29,21,295
26467,2018-12-29,2018,12,29,22,288
26468,2018-12-29,2018,12,29,23,250
26469,2018-12-30,2018,12,30,00,337
26470,2018-12-30,2018,12,30,01,278
26471,2018-12-30,2018,12,30,02,257
26472,2018-12-30,2018,12,30,03,203
26473,2018-12-30,2018,12,30,04,117
26474,2018-12-30,2018,12,30,05,69
26475,2018-12-30,2018,12,30,06,69
26476,2018-12-30,2018,12,30,07,118
26477,2018-12-30,2018,12,30,08,185
26478,2018-12-30,2018,12,30,09,252
26479,2018-12-30,2018,12,30,10,274
26480,2018-12-30,2018,12,30,11,306
26481,2018-12-30,2018,12,30,12,458
26482,2018-12-30,2018,12,30,13,402
26483,2018-12-30,2018,12,30,14,499
26484,2018-12-30,2018,12,30,15,519
26485,2018-12-30,2018,12,30,16,597
26486,2018-12-30,2018,12,30,17,541
26487,2018-12-30,2018,12,30,18,472
26488,2018-12-30,2018,12,30,19,419
26489,2018-12-30,2018,12,30,20,372
26490,2018-12-30,2018,12,30,21,387
26491,2018-12-30,2018,12,30,22,341
26492,2018-12-30,2018,12,30,23,339
26493,2018-12-31,2018,12,31,00,305
26494,2018-12-31,2018,12,31,01,265
26495,2018-12-31,2018,12,31,02,191
26496,2018-12-31,2018,12,31,03,149
26497,2018-12-31,2018,12,31,04,100
26498,2018-12-31,2018,12,31,05,112
26499,2018-12-31,2018,12,31,06,185
26500,2018-12-31,2018,12,31,07,386
26501,2018-12-31,2018,12,31,08,873
26502,2018-12-31,2018,12,31,09,486
26503,2018-12-31,2018,12,31,10,386
26504,2018-12-31,2018,12,31,11,513
26505,2018-12-31,2018,12,31,12,621
26506,2018-12-31,2018,12,31,13,631
26507,2018-12-31,2018,12,31,14,688
26508,2018-12-31,2018,12,31,15,800
26509,2018-12-31,2018,12,31,16,807
26510,2018-12-31,2018,12,31,17,943
26511,2018-12-31,2018,12,31,18,953
26512,2018-12-31,2018,12,31,19,626
26513,2018-12-31,2018,12,31,20,497
26514,2018-12-31,2018,12,31,21,522
26515,2018-12-31,2018,12,31,22,456
26516,2018-12-31,2018,12,31,23,364
26517,2019-01-01,2019,01,01,00,432
26518,2019-01-01,2019,01,01,01,524
26519,2019-01-01,2019,01,01,02,459
26520,2019-01-01,2019,01,01,03,218
26521,2019-01-01,2019,01,01,04,200
26522,2019-01-01,2019,01,01,05,126
26523,2019-01-01,2019,01,01,06,142
26524,2019-01-01,2019,01,01,07,163
26525,2019-01-01,2019,01,01,08,209
26526,2019-01-01,2019,01,01,09,230
26527,2019-01-01,2019,01,01,10,220
26528,2019-01-01,2019,01,01,11,335
26529,2019-01-01,2019,01,01,12,399
26530,2019-01-01,2019,01,01,13,409
26531,2019-01-01,2019,01,01,14,493
26532,2019-01-01,2019,01,01,15,551
26533,2019-01-01,2019,01,01,16,514
26534,2019-01-01,2019,01,01,17,543
26535,2019-01-01,2019,01,01,18,468
26536,2019-01-01,2019,01,01,19,389
26537,2019-01-01,2019,01,01,20,358
26538,2019-01-01,2019,01,01,21,328
26539,2019-01-01,2019,01,01,22,326
26540,2019-01-01,2019,01,01,23,298
26541,2019-01-02,2019,01,02,00,289
26542,2019-01-02,2019,01,02,01,234
26543,2019-01-02,2019,01,02,02,143
26544,2019-01-02,2019,01,02,03,130
26545,2019-01-02,2019,01,02,04,102
26546,2019-01-02,2019,01,02,05,124
26547,2019-01-02,2019,01,02,06,255
26548,2019-01-02,2019,01,02,07,636
26549,2019-01-02,2019,01,02,08,1304
26550,2019-01-02,2019,01,02,09,636
26551,2019-01-02,2019,01,02,10,403
26552,2019-01-02,2019,01,02,11,463
26553,2019-01-02,2019,01,02,12,568
26554,2019-01-02,2019,01,02,13,546
26555,2019-01-02,2019,01,02,14,613
26556,2019-01-02,2019,01,02,15,618
26557,2019-01-02,2019,01,02,16,726
26558,2019-01-02,2019,01,02,17,976
26559,2019-01-02,2019,01,02,18,1579
26560,2019-01-02,2019,01,02,19,937
26561,2019-01-02,2019,01,02,20,759
26562,2019-01-02,2019,01,02,21,738
26563,2019-01-02,2019,01,02,22,603
26564,2019-01-02,2019,01,02,23,425
26565,2019-01-03,2019,01,03,00,442
26566,2019-01-03,2019,01,03,01,438
26567,2019-01-03,2019,01,03,02,298
26568,2019-01-03,2019,01,03,03,197
26569,2019-01-03,2019,01,03,04,127
26570,2019-01-03,2019,01,03,05,166
26571,2019-01-03,2019,01,03,06,286
26572,2019-01-03,2019,01,03,07,712
26573,2019-01-03,2019,01,03,08,1439
26574,2019-01-03,2019,01,03,09,679
26575,2019-01-03,2019,01,03,10,452
26576,2019-01-03,2019,01,03,11,562
26577,2019-01-03,2019,01,03,12,626
26578,2019-01-03,2019,01,03,13,672
26579,2019-01-03,2019,01,03,14,687
26580,2019-01-03,2019,01,03,15,713
26581,2019-01-03,2019,01,03,16,761
26582,2019-01-03,2019,01,03,17,1073
26583,2019-01-03,2019,01,03,18,1574
26584,2019-01-03,2019,01,03,19,1018
26585,2019-01-03,2019,01,03,20,815
26586,2019-01-03,2019,01,03,21,774
26587,2019-01-03,2019,01,03,22,698
26588,2019-01-03,2019,01,03,23,522
26589,2019-01-04,2019,01,04,00,530
26590,2019-01-04,2019,01,04,01,458
26591,2019-01-04,2019,01,04,02,363
26592,2019-01-04,2019,01,04,03,240
26593,2019-01-04,2019,01,04,04,109
26594,2019-01-04,2019,01,04,05,163
26595,2019-01-04,2019,01,04,06,292
26596,2019-01-04,2019,01,04,07,647
26597,2019-01-04,2019,01,04,08,1505
26598,2019-01-04,2019,01,04,09,768
26599,2019-01-04,2019,01,04,10,522
26600,2019-01-04,2019,01,04,11,597
26601,2019-01-04,2019,01,04,12,594
26602,2019-01-04,2019,01,04,13,702
26603,2019-01-04,2019,01,04,14,736
26604,2019-01-04,2019,01,04,15,746
26605,2019-01-04,2019,01,04,16,889
26606,2019-01-04,2019,01,04,17,1155
26607,2019-01-04,2019,01,04,18,1806
26608,2019-01-04,2019,01,04,19,1017
26609,2019-01-04,2019,01,04,20,778
26610,2019-01-04,2019,01,04,21,776
26611,2019-01-04,2019,01,04,22,759
26612,2019-01-04,2019,01,04,23,519
26613,2019-01-05,2019,01,05,00,544
26614,2019-01-05,2019,01,05,01,610
26615,2019-01-05,2019,01,05,02,478
26616,2019-01-05,2019,01,05,03,305
26617,2019-01-05,2019,01,05,04,163
26618,2019-01-05,2019,01,05,05,117
26619,2019-01-05,2019,01,05,06,121
26620,2019-01-05,2019,01,05,07,185
26621,2019-01-05,2019,01,05,08,381
26622,2019-01-05,2019,01,05,09,462
26623,2019-01-05,2019,01,05,10,445
26624,2019-01-05,2019,01,05,11,567
26625,2019-01-05,2019,01,05,12,671
26626,2019-01-05,2019,01,05,13,767
26627,2019-01-05,2019,01,05,14,786
26628,2019-01-05,2019,01,05,15,814
26629,2019-01-05,2019,01,05,16,832
26630,2019-01-05,2019,01,05,17,769
26631,2019-01-05,2019,01,05,18,668
26632,2019-01-05,2019,01,05,19,513
26633,2019-01-05,2019,01,05,20,477
26634,2019-01-05,2019,01,05,21,461
26635,2019-01-05,2019,01,05,22,455
26636,2019-01-05,2019,01,05,23,378
26637,2019-01-06,2019,01,06,00,465
26638,2019-01-06,2019,01,06,01,380
26639,2019-01-06,2019,01,06,02,322
26640,2019-01-06,2019,01,06,03,253
26641,2019-01-06,2019,01,06,04,114
26642,2019-01-06,2019,01,06,05,75
26643,2019-01-06,2019,01,06,06,104
26644,2019-01-06,2019,01,06,07,163
26645,2019-01-06,2019,01,06,08,234
26646,2019-01-06,2019,01,06,09,315
26647,2019-01-06,2019,01,06,10,414
26648,2019-01-06,2019,01,06,11,473
26649,2019-01-06,2019,01,06,12,626
26650,2019-01-06,2019,01,06,13,720
26651,2019-01-06,2019,01,06,14,789
26652,2019-01-06,2019,01,06,15,824
26653,2019-01-06,2019,01,06,16,803
26654,2019-01-06,2019,01,06,17,791
26655,2019-01-06,2019,01,06,18,654
26656,2019-01-06,2019,01,06,19,535
26657,2019-01-06,2019,01,06,20,458
26658,2019-01-06,2019,01,06,21,458
26659,2019-01-06,2019,01,06,22,384
26660,2019-01-06,2019,01,06,23,379
26661,2019-01-07,2019,01,07,00,347
26662,2019-01-07,2019,01,07,01,268
26663,2019-01-07,2019,01,07,02,150
26664,2019-01-07,2019,01,07,03,114
26665,2019-01-07,2019,01,07,04,98
26666,2019-01-07,2019,01,07,05,139
26667,2019-01-07,2019,01,07,06,343
26668,2019-01-07,2019,01,07,07,704
26669,2019-01-07,2019,01,07,08,1581
26670,2019-01-07,2019,01,07,09,734
26671,2019-01-07,2019,01,07,10,505
26672,2019-01-07,2019,01,07,11,561
26673,2019-01-07,2019,01,07,12,643
26674,2019-01-07,2019,01,07,13,676
26675,2019-01-07,2019,01,07,14,653
26676,2019-01-07,2019,01,07,15,753
26677,2019-01-07,2019,01,07,16,769
26678,2019-01-07,2019,01,07,17,1111
26679,2019-01-07,2019,01,07,18,1814
26680,2019-01-07,2019,01,07,19,1119
26681,2019-01-07,2019,01,07,20,942
26682,2019-01-07,2019,01,07,21,853
26683,2019-01-07,2019,01,07,22,746
26684,2019-01-07,2019,01,07,23,533
26685,2019-01-08,2019,01,08,00,491
26686,2019-01-08,2019,01,08,01,426
26687,2019-01-08,2019,01,08,02,291
26688,2019-01-08,2019,01,08,03,238
26689,2019-01-08,2019,01,08,04,148
26690,2019-01-08,2019,01,08,05,172
26691,2019-01-08,2019,01,08,06,352
26692,2019-01-08,2019,01,08,07,758
26693,2019-01-08,2019,01,08,08,1654
26694,2019-01-08,2019,01,08,09,742
26695,2019-01-08,2019,01,08,10,523
26696,2019-01-08,2019,01,08,11,542
26697,2019-01-08,2019,01,08,12,652
26698,2019-01-08,2019,01,08,13,615
26699,2019-01-08,2019,01,08,14,602
26700,2019-01-08,2019,01,08,15,618
26701,2019-01-08,2019,01,08,16,663
26702,2019-01-08,2019,01,08,17,964
26703,2019-01-08,2019,01,08,18,1553
26704,2019-01-08,2019,01,08,19,835
26705,2019-01-08,2019,01,08,20,632
26706,2019-01-08,2019,01,08,21,650
26707,2019-01-08,2019,01,08,22,593
26708,2019-01-08,2019,01,08,23,432
26709,2019-01-09,2019,01,09,00,401
26710,2019-01-09,2019,01,09,01,392
26711,2019-01-09,2019,01,09,02,255
26712,2019-01-09,2019,01,09,03,197
26713,2019-01-09,2019,01,09,04,130
26714,2019-01-09,2019,01,09,05,142
26715,2019-01-09,2019,01,09,06,260
26716,2019-01-09,2019,01,09,07,635
26717,2019-01-09,2019,01,09,08,1434
26718,2019-01-09,2019,01,09,09,733
26719,2019-01-09,2019,01,09,10,454
26720,2019-01-09,2019,01,09,11,509
26721,2019-01-09,2019,01,09,12,572
26722,2019-01-09,2019,01,09,13,611
26723,2019-01-09,2019,01,09,14,613
26724,2019-01-09,2019,01,09,15,716
26725,2019-01-09,2019,01,09,16,749
26726,2019-01-09,2019,01,09,17,1041
26727,2019-01-09,2019,01,09,18,1731
26728,2019-01-09,2019,01,09,19,980
26729,2019-01-09,2019,01,09,20,767
26730,2019-01-09,2019,01,09,21,677
26731,2019-01-09,2019,01,09,22,655
26732,2019-01-09,2019,01,09,23,517
26733,2019-01-10,2019,01,10,00,461
26734,2019-01-10,2019,01,10,01,505
26735,2019-01-10,2019,01,10,02,351
26736,2019-01-10,2019,01,10,03,196
26737,2019-01-10,2019,01,10,04,153
26738,2019-01-10,2019,01,10,05,146
26739,2019-01-10,2019,01,10,06,330
26740,2019-01-10,2019,01,10,07,695
26741,2019-01-10,2019,01,10,08,1627
26742,2019-01-10,2019,01,10,09,777
26743,2019-01-10,2019,01,10,10,517
26744,2019-01-10,2019,01,10,11,591
26745,2019-01-10,2019,01,10,12,708
26746,2019-01-10,2019,01,10,13,677
26747,2019-01-10,2019,01,10,14,714
26748,2019-01-10,2019,01,10,15,746
26749,2019-01-10,2019,01,10,16,780
26750,2019-01-10,2019,01,10,17,1163
26751,2019-01-10,2019,01,10,18,1846
26752,2019-01-10,2019,01,10,19,1108
26753,2019-01-10,2019,01,10,20,883
26754,2019-01-10,2019,01,10,21,861
26755,2019-01-10,2019,01,10,22,799
26756,2019-01-10,2019,01,10,23,565
26757,2019-01-11,2019,01,11,00,546
26758,2019-01-11,2019,01,11,01,589
26759,2019-01-11,2019,01,11,02,392
26760,2019-01-11,2019,01,11,03,290
26761,2019-01-11,2019,01,11,04,184
26762,2019-01-11,2019,01,11,05,171
26763,2019-01-11,2019,01,11,06,338
26764,2019-01-11,2019,01,11,07,729
26765,2019-01-11,2019,01,11,08,1684
26766,2019-01-11,2019,01,11,09,823
26767,2019-01-11,2019,01,11,10,554
26768,2019-01-11,2019,01,11,11,656
26769,2019-01-11,2019,01,11,12,765
26770,2019-01-11,2019,01,11,13,784
26771,2019-01-11,2019,01,11,14,751
26772,2019-01-11,2019,01,11,15,852
26773,2019-01-11,2019,01,11,16,933
26774,2019-01-11,2019,01,11,17,1222
26775,2019-01-11,2019,01,11,18,1903
26776,2019-01-11,2019,01,11,19,1199
26777,2019-01-11,2019,01,11,20,876
26778,2019-01-11,2019,01,11,21,841
26779,2019-01-11,2019,01,11,22,790
26780,2019-01-11,2019,01,11,23,678
26781,2019-01-12,2019,01,12,00,615
26782,2019-01-12,2019,01,12,01,709
26783,2019-01-12,2019,01,12,02,566
26784,2019-01-12,2019,01,12,03,492
26785,2019-01-12,2019,01,12,04,241
26786,2019-01-12,2019,01,12,05,135
26787,2019-01-12,2019,01,12,06,132
26788,2019-01-12,2019,01,12,07,224
26789,2019-01-12,2019,01,12,08,432
26790,2019-01-12,2019,01,12,09,498
26791,2019-01-12,2019,01,12,10,502
26792,2019-01-12,2019,01,12,11,613
26793,2019-01-12,2019,01,12,12,799
26794,2019-01-12,2019,01,12,13,843
26795,2019-01-12,2019,01,12,14,872
26796,2019-01-12,2019,01,12,15,941
26797,2019-01-12,2019,01,12,16,945
26798,2019-01-12,2019,01,12,17,919
26799,2019-01-12,2019,01,12,18,736
26800,2019-01-12,2019,01,12,19,556
26801,2019-01-12,2019,01,12,20,546
26802,2019-01-12,2019,01,12,21,606
26803,2019-01-12,2019,01,12,22,618
26804,2019-01-12,2019,01,12,23,506
26805,2019-01-13,2019,01,13,00,606
26806,2019-01-13,2019,01,13,01,427
26807,2019-01-13,2019,01,13,02,414
26808,2019-01-13,2019,01,13,03,248
26809,2019-01-13,2019,01,13,04,172
26810,2019-01-13,2019,01,13,05,93
26811,2019-01-13,2019,01,13,06,100
26812,2019-01-13,2019,01,13,07,142
26813,2019-01-13,2019,01,13,08,276
26814,2019-01-13,2019,01,13,09,343
26815,2019-01-13,2019,01,13,10,367
26816,2019-01-13,2019,01,13,11,486
26817,2019-01-13,2019,01,13,12,552
26818,2019-01-13,2019,01,13,13,726
26819,2019-01-13,2019,01,13,14,840
26820,2019-01-13,2019,01,13,15,828
26821,2019-01-13,2019,01,13,16,819
26822,2019-01-13,2019,01,13,17,803
26823,2019-01-13,2019,01,13,18,682
26824,2019-01-13,2019,01,13,19,585
26825,2019-01-13,2019,01,13,20,482
26826,2019-01-13,2019,01,13,21,490
26827,2019-01-13,2019,01,13,22,452
26828,2019-01-13,2019,01,13,23,409
26829,2019-01-14,2019,01,14,00,426
26830,2019-01-14,2019,01,14,01,292
26831,2019-01-14,2019,01,14,02,210
26832,2019-01-14,2019,01,14,03,129
26833,2019-01-14,2019,01,14,04,100
26834,2019-01-14,2019,01,14,05,126
26835,2019-01-14,2019,01,14,06,292
26836,2019-01-14,2019,01,14,07,607
26837,2019-01-14,2019,01,14,08,1451
26838,2019-01-14,2019,01,14,09,656
26839,2019-01-14,2019,01,14,10,457
26840,2019-01-14,2019,01,14,11,528
26841,2019-01-14,2019,01,14,12,573
26842,2019-01-14,2019,01,14,13,610
26843,2019-01-14,2019,01,14,14,639
26844,2019-01-14,2019,01,14,15,602
26845,2019-01-14,2019,01,14,16,621
26846,2019-01-14,2019,01,14,17,854
26847,2019-01-14,2019,01,14,18,1436
26848,2019-01-14,2019,01,14,19,919
26849,2019-01-14,2019,01,14,20,764
26850,2019-01-14,2019,01,14,21,702
26851,2019-01-14,2019,01,14,22,710
26852,2019-01-14,2019,01,14,23,498
26853,2019-01-15,2019,01,15,00,470
26854,2019-01-15,2019,01,15,01,471
26855,2019-01-15,2019,01,15,02,356
26856,2019-01-15,2019,01,15,03,186
26857,2019-01-15,2019,01,15,04,160
26858,2019-01-15,2019,01,15,05,160
26859,2019-01-15,2019,01,15,06,270
26860,2019-01-15,2019,01,15,07,642
26861,2019-01-15,2019,01,15,08,1491
26862,2019-01-15,2019,01,15,09,676
26863,2019-01-15,2019,01,15,10,434
26864,2019-01-15,2019,01,15,11,480
26865,2019-01-15,2019,01,15,12,561
26866,2019-01-15,2019,01,15,13,519
26867,2019-01-15,2019,01,15,14,574
26868,2019-01-15,2019,01,15,15,582
26869,2019-01-15,2019,01,15,16,607
26870,2019-01-15,2019,01,15,17,909
26871,2019-01-15,2019,01,15,18,1385
26872,2019-01-15,2019,01,15,19,884
26873,2019-01-15,2019,01,15,20,636
26874,2019-01-15,2019,01,15,21,613
26875,2019-01-15,2019,01,15,22,589
26876,2019-01-15,2019,01,15,23,450
26877,2019-01-16,2019,01,16,00,408
26878,2019-01-16,2019,01,16,01,380
26879,2019-01-16,2019,01,16,02,304
26880,2019-01-16,2019,01,16,03,181
26881,2019-01-16,2019,01,16,04,130
26882,2019-01-16,2019,01,16,05,151
26883,2019-01-16,2019,01,16,06,273
26884,2019-01-16,2019,01,16,07,641
26885,2019-01-16,2019,01,16,08,1508
26886,2019-01-16,2019,01,16,09,741
26887,2019-01-16,2019,01,16,10,474
26888,2019-01-16,2019,01,16,11,513
26889,2019-01-16,2019,01,16,12,603
26890,2019-01-16,2019,01,16,13,624
26891,2019-01-16,2019,01,16,14,639
26892,2019-01-16,2019,01,16,15,632
26893,2019-01-16,2019,01,16,16,732
26894,2019-01-16,2019,01,16,17,987
26895,2019-01-16,2019,01,16,18,1679
26896,2019-01-16,2019,01,16,19,997
26897,2019-01-16,2019,01,16,20,785
26898,2019-01-16,2019,01,16,21,731
26899,2019-01-16,2019,01,16,22,637
26900,2019-01-16,2019,01,16,23,398
26901,2019-01-17,2019,01,17,00,401
26902,2019-01-17,2019,01,17,01,422
26903,2019-01-17,2019,01,17,02,337
26904,2019-01-17,2019,01,17,03,236
26905,2019-01-17,2019,01,17,04,145
26906,2019-01-17,2019,01,17,05,149
